-2.2581596	-1.5681485	-0.7924632	0.18116054	1.712614	-0.97883815	1.5497875	0.18826397	1.0799142	-0.70527214	0.46186286	-1.0668606	1.4252102	-0.5525089	1.2665265	-1.7530575	0.083190344	1.6623232	-2.411637	-0.18123037	1.5053821	1.4532331	-1.1582224	-0.7726953	-0.20507775	-0.21754308	-0.31533495	-2.325577	2.5617626	-0.9701382	1.3144008	0.8335171	-1.0529474	0.36867508	-0.9224103	1.8356074	-1.1298082	-1.3896252	1.3763968	0.083839945	0.28609914	1.2558502	-0.5831871	-2.7158399	-1.4197078	-0.3303366	0.29161456	0.5511462	-0.17585294	-0.4562882	0.19332752	-1.3292476	-0.16924797	-1.7292688	0.5352051	1.7824392	0.878578	-0.2880026	1.7007242	-1.5027165	1.0996403	1.7354885	0.7124993	-0.09517559	1.2104565	1.3329675	-1.30317	-0.5101166	-0.73527867	-0.4242573	-0.78513587	0.4442822	-0.674365	-1.1015508	0.89758307	-1.5869539	0.94236135	-1.5067909	-1.0530677	-0.011437005	-0.18190351	1.1561389	-2.1171362	-0.108101815	-1.7110837	0.5697841	-0.13420264	-2.1126862	-0.7744084	0.6789121	0.42446175	0.64044595	0.89443225	1.0416081	1.1663318	-0.46403813	-1.3982618	0.24403408	0.3182399	-1.8313001
0.8518044	-1.7369885	-0.027763989	0.7069259	0.507444	-1.3370469	1.6270018	0.29588056	-1.2023839	-0.9776475	0.25704473	0.13862576	-0.23204853	0.7450351	0.55566514	-1.4340934	-0.512226	0.32660508	0.026370903	-0.7549426	1.1007677	-0.04650008	-0.6503445	-1.5530994	-0.10488891	-1.1268965	-0.5750743	-0.21891536	-0.174591	-0.53780925	1.5190256	1.0563916	0.14661613	-0.7538737	-0.46442077	0.12304919	-0.56199807	-1.2807387	0.048233125	-1.0315989	-0.046393108	-0.9310156	-0.059550542	-0.863213	0.37265113	-0.0142545	0.29098913	0.37463653	-0.6507409	-0.64028966	-0.2467361	-0.6866346	-0.31625697	-0.94629145	-0.06943897	0.45188308	0.2627666	-0.16273798	0.08101244	0.31733793	0.53860193	1.1806346	0.7777976	-1.9026573	1.0799454	-0.3612456	-0.035843544	-0.79925656	-0.3151444	0.42638704	-0.57885486	1.0589794	0.08854004	-0.6066452	0.76493216	-1.5544256	0.9107434	-0.59211683	-0.12873082	-1.2686782	0.7316234	0.7286819	-2.4243536	1.1208119	-1.2961099	0.9292872	0.4470092	-1.0812877	0.60650307	-0.7231802	1.2247751	0.8955129	0.47239813	0.40298653	0.059186555	0.1857815	-0.096647516	-0.0705158	0.21060275	-0.8312709
1.2058207	-0.3737711	0.12689573	0.61677927	-0.020537283	-0.3151776	1.2850287	-0.03046995	-0.78850204	-1.5099859	0.08307245	0.34388092	-0.28502393	0.7604376	1.3475443	-1.672282	0.92271864	-0.05371028	1.3450464	0.01357893	0.6648	-0.5098397	-1.2688556	-0.72543216	-0.97742254	-0.9692401	-0.9221235	-0.64639264	0.1473868	-0.69458985	1.1185815	0.49560276	1.6323744	-1.6222389	-0.17296661	0.4154933	0.006656939	-1.6630661	-0.11096633	-0.7093585	0.66585433	-0.044629447	0.31175545	-0.8922092	1.7212063	-1.2530122	-1.6649421	0.043642227	-0.28653216	-0.13238485	0.25318348	-0.10204564	-0.48964262	-0.9974511	-0.53392637	1.3833654	-1.4350413	0.023110613	-0.5125322	-1.1601263	1.3557898	0.2510231	1.3430468	-1.7369816	0.89991885	0.09681687	-0.5861953	-0.025020925	0.017083513	1.5473891	-1.1594472	1.1665875	1.2241807	0.11218459	1.8084408	-0.76495445	0.47929385	0.113672346	0.501203	-0.10862795	0.16895808	-0.48117843	-2.7639298	1.7700756	-0.8193546	0.3185282	0.8814477	0.07433846	-0.02084975	-0.3646091	0.27244824	0.61479443	0.095120594	0.51114726	1.2065799	-0.2734501	-0.4567595	-0.20448548	0.039779317	-0.3456768
-0.81279504	-2.9138362	-0.12698443	0.19879772	-0.44523668	-0.03228044	0.67278534	0.71260494	-0.19516608	-0.76042306	-0.854429	-0.6156595	1.2835026	0.16526036	0.80364	-0.08482958	-0.8372221	1.0405769	-1.5583969	-0.6636442	0.8053968	1.0913813	-1.7916461	-0.97036034	-0.9477665	-0.4286281	-1.0918274	-2.5474675	1.6051024	-1.1440461	0.7542542	1.0459721	-0.6963849	0.4941376	-0.2830289	1.413899	-0.7643088	-1.4035224	0.33835545	0.48528984	0.44135216	0.36182985	0.03027876	-2.0289128	0.6144457	-1.1600273	-0.97437525	0.6494033	0.023107138	0.14072774	-0.059769955	0.76118636	-0.9177298	-1.3013849	0.99640405	0.97444886	0.32722807	-0.48506945	0.16894782	-1.104353	0.9269407	1.7235472	1.6152134	-0.8677437	0.023972362	1.2544144	-1.2924442	-1.2703393	0.2590282	0.5306224	-0.43669605	0.7681325	0.05095323	-0.50612	1.0229473	-1.3835815	0.9964897	-0.1326948	-1.5402368	1.2352136	1.0149075	0.490078	-0.9976398	1.2723377	-0.7493522	1.2931681	-0.85226774	-1.181021	0.38683593	-0.056797512	1.0955994	1.0873744	0.3220357	0.7541242	1.1860338	0.5452203	-0.71309155	0.9605824	0.8680019	-0.96080893
0.9479668	-2.3365238	-0.875554	1.2399176	1.291777	-0.46372515	1.5512742	0.28202558	-0.8412835	-1.0851827	-0.13015881	-0.9805933	-0.32932168	1.3553368	1.10135	-1.2565756	-0.10387649	0.66794854	0.3957688	-0.29459277	1.2858386	0.09704131	-0.24495529	-0.4368819	-1.5182104	-0.46735603	-2.0325263	-0.9021962	0.15506245	-1.0360405	2.2201605	0.20931302	0.033443086	-0.90638775	-0.5810871	0.6163393	-0.4353785	-0.75391257	-0.79674137	-0.025801225	0.16979426	0.74719584	0.47931027	-1.0697156	1.9380482	-0.39650187	-0.7724011	0.65468943	-1.5033593	-0.2778916	-0.6093206	0.10982336	-0.5745493	-2.6428967	-0.2312832	1.123742	0.6168211	-1.1732597	-0.25266662	-0.4107665	-0.08408001	0.48413357	1.4217471	-2.2205732	1.1573988	0.38284236	-0.0044021467	0.43722543	-0.33840346	0.50328207	-1.6295626	1.1169838	0.6891815	-0.12041921	-0.5108369	-0.8665258	-0.029059516	-0.17790493	-0.9076754	-0.10550139	-1.0790728	-0.44356444	-1.1891171	1.8732985	-0.91234285	0.48620194	1.2228497	-0.695688	-0.539279	-0.31849492	0.8173532	-0.5239698	-0.7155968	1.6468326	0.3385493	0.16691549	-0.7187005	0.8544059	1.0756282	-0.89702255
-0.7333246	-0.85160017	-0.7337739	-1.4508839	2.0368989	-1.2227578	1.470369	-0.66348773	0.106319465	0.13054782	1.2210517	-0.104482785	1.476966	0.51961154	-0.29648715	-1.3620812	-0.6296468	0.3164378	-0.49401563	0.052121997	1.1643376	-0.26300636	-1.1015807	-0.41674644	-0.51338106	-2.0834916	-0.7711039	-1.3108177	1.1526184	-0.9535644	1.7367175	0.7093067	0.8538295	-0.15945478	-1.1881686	-0.98195195	-0.20939344	-0.60598385	0.50418407	0.67460334	0.85398227	-0.5534676	0.26439512	-2.258684	0.1394892	-0.46672	0.4851392	-1.5362535	0.29661435	0.20378867	0.868381	-0.52829	0.1477017	-0.50468045	-1.6855268	0.7149582	-0.73666793	-0.84747237	-0.1642676	0.18985382	1.074285	2.5136259	0.84140456	0.25708893	1.1059493	0.66299355	0.33999535	-0.84677225	-1.576139	2.3213508	-0.25366244	2.4840658	0.3216379	-1.0589498	1.0111309	-1.708433	0.17191358	-1.3699808	0.0017931976	0.24903913	0.10908278	0.16294652	-2.4584951	1.2908766	-0.81668174	0.23501886	1.5614835	-1.1301998	-0.13655601	-0.10170822	0.9405955	0.48095924	0.7022407	-1.1341381	-0.36282852	0.28564194	0.79014784	-0.5155044	-0.013798278	-0.83083487
0.22584309	-1.5813398	-0.5182978	-0.91292465	-0.8592015	-0.12450595	1.3115977	0.060591307	-1.0216757	0.5459005	-1.259525	-1.732192	1.1895056	0.54659927	-0.96290946	-2.9318166	0.9353314	0.8265114	-0.63839614	-1.4124271	0.42812228	0.030184118	0.04158805	-1.1399984	1.0451959	0.16959861	1.1635678	-0.13659693	-0.19309685	0.34566575	-1.147406	2.2352757	0.47841218	1.4320282	1.4977326	0.41257605	-1.1575387	-1.0080842	0.49600494	-0.40261593	0.6198281	-0.9017463	0.06774386	-0.7130269	-0.9595549	0.45266107	-0.35701016	0.75240016	0.70612866	-1.2874177	0.27766198	-0.12723291	0.15923919	-1.5032222	-1.7214098	-0.20446452	0.92677915	0.44783452	-0.32872316	0.4965256	0.89920974	0.1273912	-1.0456002	-0.23299374	-0.52271605	0.06736279	0.9282248	0.7930203	-2.0376446	0.6274681	-0.50433916	1.0146044	-0.16009165	0.08165097	2.0055947	0.6417697	0.38400066	-0.41078213	-1.9863898	-1.0797483	-1.5424548	1.6497827	0.75883955	0.98712057	-1.2515186	2.2075336	0.9770942	1.0806354	1.4939895	-0.013877944	0.47599852	1.3696153	0.43445367	-1.1634508	0.77103865	0.59113634	0.16571441	-0.16349979	0.6186765	0.83396834
-0.66616464	-1.3672694	0.7464636	1.7433648	-1.1168535	0.67512333	-0.12764442	0.4589427	-1.3275347	-0.7196214	0.51375544	-2.5239382	0.74258065	0.79284936	-1.8803825	-1.5224738	3.1623685	0.05837733	-0.24253611	-1.6670144	-1.674401	1.1557561	-0.40761748	-2.747448	1.5940965	-0.18968415	-0.8556349	-0.93234056	1.6127013	-1.0928572	1.6597663	1.4811616	-0.5364407	1.179629	0.49137065	-0.16749386	-0.7908458	-2.1212285	-0.95487845	-2.2048426	0.5733973	-2.010187	1.9769057	-1.6943347	0.6577925	-1.5626787	-1.4913026	0.37564376	-0.9580673	-1.465814	-1.7510358	-0.7795352	-1.9073505	-1.0772742	-0.23576708	-1.9468846	-0.2948346	1.7098291	-0.39246076	-1.3811584	-0.5829082	1.7675853	2.1969836	-1.1086016	-0.7334179	2.684907	-0.24959476	-0.039980084	0.038522165	-0.30440828	0.07651445	0.61327523	-0.37880832	1.3292437	1.3560442	0.48950094	0.8472654	1.1359816	-1.8581034	-1.2487575	-0.2611133	0.36222863	1.4470891	0.039538737	0.7554954	1.1217285	0.44226953	-0.95727664	2.5088797	-0.107055195	0.42371213	-0.7512949	0.5721093	0.6928867	-0.1862886	0.055756155	1.2508525	0.5485696	1.1172411	0.3925845
-0.08435488	-0.61016834	-2.0152519	-2.445796	-1.9329798	-0.110465825	0.67100513	-0.185288	0.7372497	-0.84063125	0.028977517	-1.871873	-2.1414492	0.49070203	-1.9636704	1.919325	1.9954052	0.022224765	-0.22887003	-0.37846813	0.32516703	-1.6575052	-2.6748827	-3.1689265	-0.5059286	-0.6110882	-2.394925	-0.29659092	-1.3001432	0.66942644	1.9395744	-1.4394633	-1.4139808	0.6726053	-0.83012426	-0.19255494	-3.80241	-1.2979684	-1.0035901	2.4119291	1.6318655	-1.4130534	1.882689	-0.6870921	2.046887	0.15627839	1.1030033	-0.9577879	-1.7302295	1.8370522	3.4551427	-1.6825765	-0.9309247	-1.5587411	1.6284847	-0.3417127	2.353163	-1.3390738	-2.9984841	-0.36841637	-0.023349058	0.8011619	-0.56056106	-0.07445337	2.3811536	0.04421177	3.95681	-1.6320306	0.39734563	1.1101468	-1.5182276	0.35306057	3.1077762	0.32500076	-0.3265004	0.6609834	-1.0662546	0.5847164	-0.7318159	-0.67085683	-1.3604451	1.9876794	-0.41535202	2.6951914	-0.022874415	1.3127222	-2.9498737	-1.0803468	0.4287049	1.3662547	-0.06778576	0.631369	-0.45363197	-0.28732613	1.6545864	1.8065931	0.61567545	-0.9817088	2.0711613	1.5621488
-0.1036645	-0.0068967403	-2.5376956	-1.3851212	-2.3787675	-0.2890294	-2.678909	0.07084357	-1.0953696	0.4014007	-1.678564	-0.17920712	1.7733008	-0.1942775	-3.7737215	-4.1726117	3.7595208	0.20867828	-0.0929188	-2.5180864	-0.12278931	-1.7002991	0.99958086	0.23147228	1.6790844	-2.0733628	-1.0583459	0.5838788	-0.11285175	0.55293244	0.42992595	3.557388	-0.057962015	1.3163517	0.19731012	-0.71444494	-2.9867694	-2.6619205	-0.55163974	-2.5257208	-0.6289257	-2.3039386	2.530213	0.31325886	-1.6225275	0.55213016	-0.018876737	-0.6077062	2.7695334	-0.35750186	-0.42910773	0.8855946	-1.2094097	-1.1205728	-1.1763192	-3.0598872	0.6929661	-0.5666551	-2.1180978	0.8746123	1.4552064	1.2358233	-1.4139055	-0.27778286	-1.7261198	0.3785283	1.3476199	-0.4980213	-2.4254925	1.7951856	1.1176817	0.1552573	0.39092144	1.1484975	1.5761061	1.2493914	2.7582695	1.3880917	-1.6048628	-2.0978696	-2.6993492	0.94170123	0.91414285	1.2550132	-0.5827731	-1.0741727	0.46750307	1.9123075	2.180799	0.61654115	3.4642408	0.98462945	2.8015597	-2.3591208	-0.6500803	0.30434966	0.4300869	-2.676047	-0.007867712	1.0823398
